Tipo_Delito;Provincia;Casos;Año
Asociación De Malhechores;Puerto Plata;27;2019
Asociación De Malhechores;Puerto Plata;39;2022
Asociación De Malhechores;Puerto Plata;75;2023
Asociación De Malhechores;Puerto Plata;56;2024
Asociación De Malhechores;Puerto Plata;20;2020
Asociación De Malhechores;Puerto Plata;23;2021
Asociación De Malhechores;Samaná;98;2019
Asociación De Malhechores;Samaná;46;2023
Asociación De Malhechores;Samaná;26;2020
Asociación De Malhechores;Samaná;34;2021
Asociación De Malhechores;Samaná;81;2022
Asociación De Malhechores;Samaná;26;2024
Asociación De Malhechores;San Cristóbal;162;2019
Asociación De Malhechores;San Cristóbal;128;2020
Asociación De Malhechores;San Cristóbal;220;2022
Asociación De Malhechores;San Cristóbal;133;2024
Asociación De Malhechores;San Cristóbal;158;2023
Asociación De Malhechores;San Cristóbal;170;2021
Asociación De Malhechores;Duarte;19;2019
Asociación De Malhechores;Duarte;25;2022
Asociación De Malhechores;Duarte;13;2023
Asociación De Malhechores;Duarte;37;2021
Asociación De Malhechores;Duarte;36;2020
Asociación De Malhechores;Duarte;30;2024
Asociación De Malhechores;San José De Ocoa;38;2019
Asociación De Malhechores;San José De Ocoa;14;2023
Asociación De Malhechores;San José De Ocoa;22;2020
Asociación De Malhechores;San José De Ocoa;13;2024
Asociación De Malhechores;San José De Ocoa;8;2022
Asociación De Malhechores;San José De Ocoa;29;2021
Asociación De Malhechores;San Juan De La Maguana;47;2019
Asociación De Malhechores;San Juan De La Maguana;20;2020
Asociación De Malhechores;San Juan De La Maguana;16;2022
Asociación De Malhechores;San Juan De La Maguana;19;2021
Asociación De Malhechores;San Juan De La Maguana;23;2023
Asociación De Malhechores;San Juan De La Maguana;17;2024
Asociación De Malhechores;San Pedro De Macorís;161;2019
Asociación De Malhechores;San Pedro De Macorís;136;2022
Asociación De Malhechores;San Pedro De Macorís;91;2023
Asociación De Malhechores;San Pedro De Macorís;122;2024
Asociación De Malhechores;San Pedro De Macorís;118;2020
Asociación De Malhechores;San Pedro De Macorís;146;2021
Asociación De Malhechores;Sánchez Ramírez;89;2019
Asociación De Malhechores;Santiago;1416;2023
Asociación De Malhechores;Santiago;90;2020
Asociación De Malhechores;Santiago;498;2021
Asociación De Malhechores;Santiago;140;2019
Asociación De Malhechores;Santiago;1784;2022
Asociación De Malhechores;Santiago;173;2024
Asociación De Malhechores;Santiago Rodríguez;30;2023
Asociación De Malhechores;Santiago Rodríguez;34;2021
Asociación De Malhechores;Santiago Rodríguez;29;2022
Asociación De Malhechores;Santiago Rodríguez;18;2024
Asociación De Malhechores;Santiago Rodríguez;22;2020
Asociación De Malhechores;Santiago Rodríguez;11;2019
Asociación De Malhechores;Santo Domingo Este;153;2023
Asociación De Malhechores;Santo Domingo Este;246;2022
Asociación De Malhechores;Santo Domingo Este;140;2020
Asociación De Malhechores;Santo Domingo Este;174;2019
Asociación De Malhechores;Santo Domingo Este;158;2021
Asociación De Malhechores;Santo Domingo Este;145;2024
Asociación De Malhechores;Santo Domingo Oeste;200;2023
Asociación De Malhechores;Santo Domingo Oeste;168;2020
Asociación De Malhechores;Santo Domingo Oeste;141;2021
Asociación De Malhechores;Santo Domingo Oeste;201;2024
Asociación De Malhechores;Santo Domingo Oeste;180;2022
Asociación De Malhechores;Santo Domingo Oeste;297;2019
Asociación De Malhechores;Sánchez Ramírez;136;2023
Asociación De Malhechores;Sánchez Ramírez;137;2021
Asociación De Malhechores;Sánchez Ramírez;170;2022
Asociación De Malhechores;Sánchez Ramírez;44;2020
Asociación De Malhechores;Sánchez Ramírez;78;2024
Asociación De Malhechores;Valverde;31;2019
Asociación De Malhechores;Valverde;13;2021
Asociación De Malhechores;Valverde;9;2020
Asociación De Malhechores;Valverde;21;2024
Asociación De Malhechores;Valverde;21;2023
Asociación De Malhechores;Valverde;25;2022
Asociación De Malhechores;Villa Altagracia;0;2019
Asociación De Malhechores;Villa Altagracia;26;2020
Asociación De Malhechores;Villa Altagracia;18;2023
Asociación De Malhechores;Villa Altagracia;49;2022
Asociación De Malhechores;Villa Altagracia;10;2021
Asociación De Malhechores;Villa Altagracia;13;2024
Conflictos Sociales;Azua;0;2019
Conflictos Sociales;Azua;0;2023
Conflictos Sociales;Azua;0;2021
Conflictos Sociales;Azua;0;2024
Conflictos Sociales;Azua;0;2020
Conflictos Sociales;Azua;0;2022
Conflictos Sociales;Bahoruco;0;2019
Conflictos Sociales;Bahoruco;0;2021
Conflictos Sociales;Bahoruco;0;2020
Conflictos Sociales;Bahoruco;0;2022
Conflictos Sociales;Bahoruco;0;2023
Conflictos Sociales;Bahoruco;0;2024
Conflictos Sociales;Barahona;78;2019
Conflictos Sociales;Barahona;20;2020
Conflictos Sociales;Barahona;117;2023
Conflictos Sociales;Barahona;166;2024
Conflictos Sociales;Barahona;46;2021
Conflictos Sociales;Barahona;86;2022
Conflictos Sociales;Constanza;0;2019
Conflictos Sociales;Constanza;0;2023
Conflictos Sociales;Constanza;0;2021
Conflictos Sociales;Constanza;0;2022
Conflictos Sociales;Constanza;0;2020
Conflictos Sociales;Constanza;0;2024
Conflictos Sociales;Dajabón;1;2019
Conflictos Sociales;Dajabón;0;2021
Conflictos Sociales;Dajabón;0;2020
Conflictos Sociales;Dajabón;0;2024
Conflictos Sociales;Dajabón;0;2023
Conflictos Sociales;Dajabón;0;2022
Conflictos Sociales;Distrito Nacional;7;2019
Conflictos Sociales;Distrito Nacional;35;2020
Conflictos Sociales;Distrito Nacional;30;2023
Conflictos Sociales;Distrito Nacional;43;2022
Conflictos Sociales;Distrito Nacional;50;2021
Conflictos Sociales;Distrito Nacional;73;2024
Conflictos Sociales;El Seibo;0;2019
Conflictos Sociales;El Seibo;0;2023
Conflictos Sociales;El Seibo;0;2021
Conflictos Sociales;El Seibo;0;2024
Conflictos Sociales;El Seibo;0;2020
Conflictos Sociales;El Seibo;0;2022
Conflictos Sociales;Elías Piña;0;2019
Conflictos Sociales;Elías Piña;0;2021
Conflictos Sociales;Elías Piña;1;2020
Conflictos Sociales;Elías Piña;0;2022
Conflictos Sociales;Elías Piña;0;2023
Conflictos Sociales;Elías Piña;0;2024
Conflictos Sociales;Espaillat;0;2019
Conflictos Sociales;Espaillat;0;2020
Conflictos Sociales;Espaillat;0;2023
Conflictos Sociales;Espaillat;0;2024
Conflictos Sociales;Espaillat;0;2021
Conflictos Sociales;Espaillat;0;2022
Conflictos Sociales;Hato Mayor;0;2019
Conflictos Sociales;Hato Mayor;0;2023
Conflictos Sociales;Hato Mayor;0;2021
Conflictos Sociales;Hato Mayor;0;2022
Conflictos Sociales;Hato Mayor;0;2020
Conflictos Sociales;Hato Mayor;0;2024
